InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
536419,74799.0,Product 74799,59.0,2010-12-10 18:29:00,44.74,13508.0,France,2639.6600000000003
536397,82642.0,Product 82642,99.0,2011-11-26 05:32:00,10.77,15162.0,Norway,1066.23
536447,79580.0,Product 79580,45.0,2010-12-25 08:47:00,25.18,14732.0,Germany,1133.1
536465,74091.0,Product 74091,73.0,2011-08-19 22:53:00,38.94,13320.0,Germany,2842.62
536439,72201.0,Product 72201,26.0,2011-09-23 14:33:00,44.4,17292.0,Germany,1154.4
536428,83776.0,Product 83776,36.0,2011-08-27 19:33:00,22.6,16798.0,,813.6
536395,80639.0,Product 80639,72.0,2011-06-08 00:53:00,10.58,16655.0,United Kingdom,761.76
C536405,81971.0,Product 81971,51.0,2011-03-27 06:17:00,43.26,17096.0,Norway,2206.26
536450,79352.0,Product 79352,99.0,2010-12-22 08:43:00,9.27,17827.0,France,917.73
536375,83702.0,Product 83702,36.0,2011-09-27 02:54:00,7.53,17301.0,Australia,271.08
536461,72400.0,Product 72400,69.0,,46.98,16708.0,France,3241.62
536399,73891.0,Product 73891,98.0,2011-07-19 19:10:00,3.38,13522.0,United Kingdom,331.24
536372,84895.0,Product 84895,72.0,2011-03-04 06:38:00,8.05,17001.0,,579.6
536463,79211.0,Product 79211,41.0,2011-03-13 17:05:00,1.85,15098.0,France,75.85000000000001
536449,79388.0,Product 79388,20.0,2011-04-19 10:48:00,21.64,,Germany,432.8
536442,73576.0,Product 73576,33.0,2011-07-27 17:15:00,1.99,13543.0,Australia,65.67
,78237.0,Product 78237,23.0,2011-09-19 11:43:00,31.47,15399.0,Norway,723.81
536465,83019.0,Product 83019,84.0,2011-11-23 16:39:00,20.34,13130.0,Germany,1708.56
536424,76113.0,Product 76113,36.0,2011-08-13 12:21:00,32.05,17429.0,Australia,1153.8
536437,74080.0,Product 74080,13.0,2011-06-03 05:48:00,12.51,15084.0,France,162.63
536386,76914.0,Product 76914,48.0,2011-01-22 04:37:00,1.08,13310.0,United Kingdom,51.84
536411,76165.0,Product 76165,57.0,2011-01-11 17:20:00,20.65,16623.0,Norway,1177.05
536398,78635.0,Product 78635,97.0,2011-02-06 08:16:00,46.75,17809.0,United Kingdom,4534.75
536464,74170.0,Product 74170,71.0,2011-01-10 00:28:00,7.47,16580.0,France,530.37
536448,72434.0,Product 72434,57.0,2010-12-19 10:20:00,16.69,16936.0,Germany,951.33
536426,75339.0,Product 75339,65.0,2011-08-29 00:41:00,38.43,13955.0,Norway,2497.95
536419,82651.0,Product 82651,59.0,2011-09-02 09:33:00,31.59,13103.0,United Kingdom,1863.81
C536394,77343.0,Product 77343,90.0,2011-10-27 10:32:00,19.71,15119.0,France,1773.9
536397,79076.0,Product 79076,35.0,2011-10-27 12:29:00,17.86,14631.0,Australia,625.1
536383,79757.0,Product 79757,5.0,2010-12-17 18:59:00,36.02,16323.0,Australia,180.10000000000002
536365,75320.0,Product 75320,53.0,2011-09-27 13:11:00,20.76,16604.0,Germany,1100.28
536421,72301.0,Product 72301,86.0,2011-04-29 17:46:00,10.58,17186.0,Germany,909.88
536402,74812.0,Product 74812,33.0,2011-05-30 11:40:00,28.08,15648.0,United Kingdom,926.64
536433,80189.0,Product 80189,64.0,2011-11-01 00:11:00,20.4,14864.0,Norway,1305.6
536381,79680.0,Product 79680,51.0,2011-08-28 00:04:00,24.67,17286.0,United Kingdom,1258.17
536454,77086.0,Product 77086,6.0,2011-06-27 01:16:00,43.34,17603.0,United Kingdom,260.04
536388,74575.0,Product 74575,56.0,2011-08-01 00:13:00,38.44,16513.0,Norway,2152.64
536413,74274.0,Product 74274,63.0,2011-03-22 17:04:00,41.69,13345.0,France,2626.47
536394,80346.0,Product 80346,3.0,2011-05-18 10:05:00,44.43,16774.0,Norway,133.29
536371,71976.0,Product 71976,31.0,2010-12-17 08:59:00,5.65,16112.0,Australia,175.15
536365,79029.0,Product 79029,65.0,2011-01-18 19:24:00,33.99,13808.0,Germany,2209.35
536391,72003.0,Product 72003,69.0,2010-12-08 07:58:00,34.92,13243.0,France,2409.48
536436,75793.0,Product 75793,17.0,2011-03-11 04:50:00,1.78,16774.0,United Kingdom,30.26
536390,83456.0,Product 83456,57.0,2011-01-04 18:59:00,32.86,15684.0,United Kingdom,1873.02
536385,77051.0,Product 77051,56.0,2011-06-05 00:02:00,34.88,17169.0,United Kingdom,1953.28
536414,78397.0,Product 78397,7.0,2010-12-20 10:32:00,43.54,13239.0,United Kingdom,304.78
536395,75278.0,Product 75278,84.0,2011-05-07 20:02:00,1.25,17176.0,France,105.0
C536392,81064.0,Product 81064,68.0,2011-05-15 06:52:00,48.9,15038.0,United Kingdom,3325.2
536427,74941.0,Product 74941,81.0,2011-07-14 04:34:00,31.67,14702.0,Norway,2565.27
536436,79384.0,Product 79384,62.0,2011-01-12 14:38:00,7.77,17714.0,Australia,481.74
536382,83847.0,Product 83847,96.0,2011-10-20 18:59:00,40.94,13778.0,Germany,3930.24
536379,72736.0,Product 72736,31.0,2011-02-27 14:51:00,5.88,13900.0,United Kingdom,182.28
536449,76053.0,Product 76053,-72.0,2010-05-12 19:22:00,35.9,15942.0,Australia,-2584.8
536463,81152.0,Product 81152,20.0,2011-03-09 04:17:00,37.26,14769.0,United Kingdom,745.1999999999999
536464,75028.0,Product 75028,18.0,2011-06-15 06:39:00,31.43,15023.0,France,565.74
536451,72790.0,Product 72790,32.0,2011-02-04 01:44:00,36.43,15410.0,Germany,1165.76
536410,77802.0,Product 77802,43.0,2011-10-14 17:37:00,43.72,14165.0,Norway,1879.96
536375,73982.0,Product 73982,35.0,2011-06-30 10:09:00,24.46,15817.0,Germany,856.1
536386,83151.0,Product 83151,9.0,2011-02-02 02:27:00,25.1,16945.0,United Kingdom,225.9
536397,78062.0,Product 78062,28.0,2011-05-02 23:53:00,26.52,14919.0,France,742.56
536451,76177.0,Product 76177,43.0,2011-06-25 21:11:00,42.4,14262.0,Utopia,1823.2
536417,72126.0,Product 72126,52.0,2011-04-14 12:35:00,20.37,17568.0,Australia,1059.24
536411,74742.0,Product 74742,30.0,2011-06-29 12:46:00,49.34,14492.0,Australia,1480.2
536417,,Product UnknownStockCode,57.0,2011-11-12 21:39:00,25.03,13574.0,Norway,1426.71
536397,83618.0,Product 83618,92.0,2011-07-12 04:59:00,16.6,17868.0,Germany,1527.2
536403,80974.0,Product 80974,29.0,2010-12-14 20:03:00,9.69,14513.0,Germany,281.01
536452,72639.0,Product 72639,12.0,2011-07-06 16:15:00,14.1,17969.0,Australia,169.2
C536389,79080.0,Product 79080,55.0,2011-01-17 11:24:00,7.17,16343.0,Germany,394.35
536371,80305.0,Product 80305,29.0,2011-04-30 08:09:00,9.87,15674.0,Germany,286.23
536459,81915.0,Product 81915,20.0,2011-06-27 02:04:00,42.16,17523.0,Norway,843.1999999999999
536460,83396.0,Product 83396,24.0,2011-10-23 16:37:00,11.52,13401.0,United Kingdom,276.48
536386,84210.0,Product 84210,91.0,2011-04-17 19:28:00,20.75,14469.0,United Kingdom,1888.25
536418,74945.0,Product 74945,87.0,2011-02-19 16:20:00,14.51,13656.0,Australia,1262.37
536383,81194.0,Product 81194,68.0,2011-03-17 22:37:00,10.21,17623.0,Australia,694.2800000000001
536425,73734.0,Product 73734,20.0,2011-07-27 19:21:00,33.44,15686.0,Germany,668.8
536399,81034.0,Product 81034,2.0,2011-07-20 10:02:00,25.12,14894.0,United Kingdom,50.24
536444,72364.0,Product 72364,57.0,2010-12-10 19:27:00,11.68,17695.0,Australia,665.76
536457,77657.0,Product 77657,49.0,2011-09-06 23:26:00,2.56,17567.0,Germany,125.44
536442,84295.0,Product 84295,77.0,2011-03-31 07:35:00,9.25,15841.0,France,712.25
536456,74052.0,Product 74052,85.0,2011-11-22 13:12:00,9.04,14789.0,United Kingdom,768.4
536407,73386.0,Product 73386,74.0,2011-09-12 18:34:00,31.37,15184.0,Australia,2321.38
536443,76502.0,Product 76502,61.0,2011-07-21 22:01:00,22.39,17737.0,Germany,1365.79
536421,77204.0,Product 77204,54.0,2011-07-25 04:44:00,27.38,13137.0,United Kingdom,1478.52
536393,73117.0,Product 73117,8.0,2010-12-28 20:45:00,44.55,14459.0,France,356.4
536460,82494.0,Product 82494,17.0,2011-08-06 21:50:00,19.51,16347.0,France,331.67
536443,71815.0,Product 71815,43.0,2011-10-16 21:48:00,44.78,13077.0,France,1925.54
536460,77947.0,Product 77947,87.0,2011-08-04 17:44:00,4.1,13569.0,Norway,356.7
C536388,80399.0,Product 80399,49.0,2011-01-24 18:52:00,34.43,15508.0,France,1687.07
536418,,Product UnknownStockCode,28.0,2011-11-29 21:23:00,24.7,17040.0,Germany,691.6
536458,82214.0,Product 82214,24.0,2011-03-03 16:22:00,35.88,14437.0,Norway,861.1200000000001
536365,74902.0,Product 74902,26.0,2011-11-24 10:55:00,21.95,16637.0,United Kingdom,570.6999999999999
536392,71555.0,Product 71555,57.0,2010-12-26 21:06:00,7.42,16277.0,Australia,422.94
536412,76290.0,Product 76290,45.0,2011-01-05 13:39:00,1.54,15086.0,Australia,69.3
536423,73410.0,Product 73410,98.0,2011-01-27 09:27:00,29.13,16876.0,,2854.74
536380,75615.0,Product 75615,10.0,2011-07-01 01:40:00,4.64,14792.0,France,46.4
536447,83986.0,Product 83986,99.0,2011-11-11 15:01:00,19.46,15161.0,Germany,1926.54
536438,79537.0,Product 79537,88.0,2011-06-12 04:14:00,37.68,17314.0,France,3315.84
536437,83779.0,Product 83779,84.0,2011-11-29 16:39:00,3.06,15883.0,Australia,257.04
536457,82329.0,Product 82329,59.0,2011-01-18 05:48:00,11.21,17059.0,Australia,661.3900000000001
536462,76742.0,Product 76742,81.0,2011-10-06 04:28:00,39.11,,Norway,3167.91
536400,83579.0,Product 83579,-3.0,2011-01-24 10:51:00,33.44,17464.0,United Kingdom,-100.32
536407,77812.0,Product 77812,26.0,2011-05-12 17:01:00,18.89,14025.0,United Kingdom,491.14
536449,76215.0,Product 76215,69.0,2011-03-19 17:07:00,10.61,14603.0,Australia,732.0899999999999
536375,75643.0,Product 75643,53.0,2011-02-26 23:33:00,22.72,14292.0,Norway,1204.16
536410,71286.0,Product 71286,42.0,2011-04-26 00:34:00,26.56,14155.0,Norway,1115.52
536384,76626.0,Product 76626,30.0,2010-12-25 12:27:00,33.43,14368.0,United Kingdom,1002.9
536389,82968.0,Product 82968,44.0,2011-09-11 04:57:00,38.44,15075.0,France,1691.36
C536457,76627.0,Product 76627,31.0,2011-10-11 12:25:00,34.77,15224.0,Norway,1077.87
536407,,Product UnknownStockCode,31.0,2011-05-28 05:58:00,12.76,16952.0,Australia,395.56
536432,81344.0,Product 81344,64.0,2011-10-15 22:34:00,31.18,13640.0,Norway,1995.52
536431,79335.0,Product 79335,65.0,2011-10-09 15:01:00,17.24,13658.0,Norway,1120.6
536402,77172.0,Product 77172,3.0,2011-08-27 02:16:00,32.65,15532.0,Norway,97.95
536448,81103.0,Product 81103,87.0,2011-09-18 01:23:00,1.99,17366.0,Australia,173.13
536450,,Product UnknownStockCode,5.0,2011-08-25 16:33:00,6.92,15931.0,Australia,34.6
536399,78100.0,Product 78100,49.0,2011-08-29 20:12:00,37.38,17629.0,United Kingdom,1831.62
536392,82640.0,Product 82640,73.0,2011-07-29 04:31:00,23.77,15106.0,France,1735.21
536420,81362.0,Product 81362,58.0,2011-08-26 04:57:00,15.18,13445.0,Norway,880.4399999999999
536448,75138.0,Product 75138,88.0,2011-11-04 04:53:00,21.62,15510.0,France,1902.56
536436,76651.0,Product 76651,90.0,2011-06-16 14:29:00,25.83,14109.0,France,2324.7
536389,73055.0,Product 73055,31.0,2011-04-04 17:11:00,44.93,13512.0,Australia,1392.83
536465,81404.0,Product 81404,89.0,2011-07-20 11:58:00,30.33,14808.0,Norway,2699.37
536430,74274.0,Product 74274,18.0,2011-02-20 05:38:00,15.4,13707.0,United Kingdom,277.2
536422,72082.0,Product 72082,66.0,2011-07-17 19:20:00,22.97,17918.0,United Kingdom,1516.02
536444,81523.0,Product 81523,52.0,2011-10-12 01:36:00,10.17,13805.0,Norway,528.84
536384,76023.0,Product 76023,19.0,2010-12-19 04:50:00,11.3,15120.0,Norway,214.7
536396,,Product UnknownStockCode,90.0,2011-07-18 17:05:00,28.92,17478.0,France,2602.8
536387,83732.0,Product 83732,27.0,2011-05-25 13:55:00,1.89,,Germany,51.03
C536429,78278.0,Product 78278,87.0,2011-07-30 16:55:00,11.15,13713.0,Germany,970.05
536370,76157.0,Product 76157,21.0,2011-01-13 09:19:00,12.89,15815.0,Germany,270.69
536403,82401.0,Product 82401,25.0,2011-09-25 02:02:00,28.04,16157.0,United Kingdom,701.0
536367,81805.0,Product 81805,92.0,2011-03-30 08:48:00,5.83,17811.0,France,536.36
536448,79714.0,Product 79714,94.0,2011-05-30 03:47:00,34.4,14196.0,Germany,3233.6
536429,83575.0,Product 83575,69.0,2011-07-26 13:28:00,18.06,17307.0,Australia,1246.14
536412,82816.0,Product 82816,56.0,2011-03-20 09:56:00,8.1,16639.0,Germany,453.6
536391,73233.0,Product 73233,,2011-03-09 02:01:00,49.09,17255.0,Australia,
536365,83832.0,Product 83832,41.0,2011-04-12 10:29:00,19.05,14462.0,Germany,781.0500000000001
536389,77407.0,Product 77407,87.0,2011-06-12 22:50:00,28.27,15974.0,United Kingdom,2459.49
536385,81645.0,Product 81645,5.0,2011-06-04 21:59:00,21.87,17210.0,United Kingdom,109.35
536371,74599.0,Product 74599,40.0,2011-02-09 09:58:00,13.08,14862.0,France,523.2
536415,71282.0,Product 71282,91.0,2011-05-27 17:53:00,-6.31,14212.0,Norway,-574.2099999999999
536420,71784.0,Product 71784,19.0,2011-08-15 13:33:00,11.75,16574.0,Norway,223.25
536375,78382.0,Product 78382,30.0,2011-12-08 06:26:00,21.11,13876.0,Australia,633.3
536378,80309.0,Product 80309,74.0,2011-10-28 06:13:00,33.37,14644.0,Australia,2469.38
536374,78595.0,Product 78595,68.0,2011-07-11 00:19:00,46.53,17549.0,United Kingdom,3164.04
536387,82095.0,Product 82095,96.0,2011-07-02 00:05:00,38.77,15525.0,Australia,3721.92
536416,74282.0,Product 74282,76.0,2011-03-31 11:49:00,25.12,13289.0,Australia,1909.12
536454,77435.0,Product 77435,63.0,2011-01-15 03:46:00,16.24,17101.0,United Kingdom,1023.12
C536421,73249.0,Product 73249,66.0,2011-02-21 10:42:00,12.32,15819.0,United Kingdom,813.12
536365,72621.0,Product 72621,28.0,2010-12-19 15:14:00,30.28,13513.0,Germany,847.84
536399,74313.0,Product 74313,15.0,2011-11-19 11:05:00,9.9,17265.0,Norway,148.5
536402,78294.0,Product 78294,58.0,2011-05-26 07:17:00,33.68,16960.0,Norway,1953.44
536369,76086.0,Product 76086,15.0,2010-12-05 05:28:00,4.62,17169.0,Norway,69.3
536444,76708.0,Product 76708,39.0,2011-07-06 01:54:00,42.62,13885.0,Germany,1662.1799999999998
536387,82916.0,Product 82916,46.0,2010-12-15 07:06:00,27.76,13311.0,France,1276.96
536438,84255.0,Product 84255,47.0,2011-02-24 18:48:00,48.37,14243.0,Norway,2273.39
536381,80706.0,Product 80706,4.0,2011-09-30 21:22:00,1.03,16573.0,United Kingdom,4.12
536385,82896.0,Product 82896,16.0,2011-01-13 07:57:00,5.06,15531.0,Australia,80.96
536370,72727.0,Product 72727,76.0,2011-05-11 04:34:00,2.25,16838.0,Germany,171.0
536406,79100.0,Product 79100,49.0,2011-01-30 05:52:00,48.87,16623.0,France,2394.63
536407,80597.0,Product 80597,47.0,2011-06-03 13:31:00,37.67,14608.0,United Kingdom,1770.49
536440,83016.0,Product 83016,65.0,2011-08-14 22:44:00,22.25,17450.0,Australia,1446.25
536449,78843.0,Product 78843,10.0,2011-06-07 00:36:00,46.39,14464.0,Germany,463.9
536383,76402.0,Product 76402,23.0,2011-03-02 21:19:00,9.2,14782.0,Norway,211.6
536425,79343.0,Product 79343,89.0,,48.93,13266.0,United Kingdom,4354.77
536439,77288.0,Product 77288,12.0,2011-11-08 18:36:00,45.33,13759.0,France,543.96
536403,83848.0,Product 83848,97.0,2011-11-13 14:03:00,45.84,13699.0,Australia,4446.4800000000005
536410,71485.0,Product 71485,5.0,2011-10-13 20:10:00,13.76,,Germany,68.8
C536395,76817.0,Product 76817,36.0,2011-06-12 02:35:00,21.85,13291.0,Germany,786.6
536423,78960.0,Product 78960,90.0,2011-12-07 09:13:00,43.0,14043.0,France,3870.0
536396,73442.0,Product 73442,7.0,2010-12-12 01:47:00,29.44,15073.0,Norway,206.08
536405,83500.0,Product 83500,46.0,2011-10-04 12:55:00,7.62,13549.0,United Kingdom,350.52
536459,78080.0,Product 78080,77.0,2011-09-03 09:48:00,35.42,13462.0,Germany,2727.34
536463,83851.0,Product 83851,17.0,2011-09-07 23:11:00,23.25,13327.0,United Kingdom,395.25
536459,82682.0,Product 82682,-52.0,2011-05-03 07:57:00,45.76,15921.0,United Kingdom,-2379.52
536448,76771.0,Product 76771,31.0,2010-12-29 13:38:00,6.91,17505.0,France,214.21
536420,79741.0,Product 79741,59.0,2010-12-28 07:24:00,39.76,16019.0,Germany,2345.84
536403,80592.0,Product 80592,26.0,2011-02-27 12:19:00,27.18,17418.0,Australia,706.68
536395,80838.0,Product 80838,1.0,2011-12-09 03:04:00,48.76,15397.0,Germany,48.76
536376,73568.0,Product 73568,46.0,2011-05-09 16:02:00,21.45,14262.0,Germany,986.7
536458,71062.0,Product 71062,5.0,2011-06-07 03:17:00,44.01,15486.0,France,220.05
536440,81762.0,Product 81762,33.0,2011-08-31 13:23:00,20.39,16805.0,Germany,672.87
536431,77322.0,Product 77322,12.0,2011-05-12 23:12:00,14.19,15008.0,Norway,170.28
536390,77711.0,Product 77711,11.0,2011-01-19 05:41:00,,17137.0,Norway,
536434,72180.0,Product 72180,18.0,2011-08-29 13:53:00,30.2,13790.0,Norway,543.6
536435,75752.0,Product 75752,21.0,2011-08-22 20:35:00,19.75,16924.0,Germany,414.75
536438,79170.0,Product 79170,18.0,2011-02-08 10:31:00,11.45,14304.0,Germany,206.1
536428,82180.0,Product 82180,27.0,2011-04-13 02:59:00,45.71,14223.0,United Kingdom,1234.17
C536445,84055.0,Product 84055,28.0,2011-04-24 06:51:00,44.22,17450.0,Germany,1238.16
536373,72962.0,Product 72962,92.0,2011-04-06 08:42:00,35.01,13249.0,Australia,3220.92
536377,76118.0,Product 76118,63.0,2011-01-29 02:57:00,34.61,16484.0,Germany,2180.43
536385,82040.0,Product 82040,11.0,2011-01-15 18:58:00,20.95,17051.0,United Kingdom,230.45
536420,80631.0,Product 80631,12.0,2011-03-07 20:03:00,14.38,15104.0,Norway,172.56
536380,72134.0,Product 72134,49.0,2011-04-22 23:21:00,40.43,17684.0,Australia,1981.07
536365,71499.0,Product 71499,70.0,2011-05-26 07:40:00,28.28,15658.0,Germany,1979.6
536430,83253.0,Product 83253,1.0,2011-02-26 18:16:00,38.39,13403.0,United Kingdom,38.39
536424,84946.0,Product 84946,97.0,2010-12-01 08:12:00,2.11,15422.0,Australia,204.67
536429,72120.0,Product 72120,7.0,2011-06-19 04:36:00,32.87,16311.0,United Kingdom,230.09
536465,79863.0,Product 79863,99.0,2011-04-04 01:39:00,17.79,16768.0,United Kingdom,1761.2099999999998
536463,72690.0,Product 72690,7.0,2011-03-07 02:10:00,43.66,13965.0,Norway,305.62
536385,71336.0,Product 71336,46.0,2011-02-19 04:28:00,15.48,15478.0,United Kingdom,712.08
536420,73326.0,Product 73326,14.0,2011-05-03 00:21:00,17.44,13334.0,Utopia,244.16000000000005
536443,74146.0,Product 74146,47.0,2011-11-27 08:53:00,33.37,14199.0,Australia,1568.39
536399,72541.0,Product 72541,33.0,2011-09-05 02:13:00,49.84,13486.0,Australia,1644.72
536451,72950.0,Product 72950,65.0,2011-10-06 06:39:00,7.74,13362.0,France,503.1
536453,83083.0,Product 83083,87.0,2010-12-02 02:20:00,6.25,14882.0,Utopia,543.75
536423,78634.0,Product 78634,91.0,2010-12-17 13:39:00,25.18,13696.0,United Kingdom,2291.38
536377,73100.0,Product 73100,24.0,2010-12-19 08:25:00,36.34,15885.0,United Kingdom,872.1600000000001
C536464,73790.0,Product 73790,31.0,2011-01-04 14:38:00,18.02,,Australia,558.62
536433,83858.0,Product 83858,20.0,2011-10-26 05:26:00,36.5,15733.0,United Kingdom,730.0
536416,82050.0,Product 82050,72.0,2011-03-27 08:40:00,26.58,13300.0,Australia,1913.76
536444,73081.0,Product 73081,100.0,2011-07-07 01:06:00,1.83,14779.0,Norway,183.0
536366,76656.0,Product 76656,96.0,2011-10-22 16:31:00,26.1,15239.0,France,2505.6000000000004
536413,73866.0,Product 73866,25.0,2010-12-14 19:59:00,7.44,16309.0,Norway,186.0
536386,84655.0,Product 84655,85.0,2011-03-20 14:42:00,31.24,15573.0,Norway,2655.4
536368,83303.0,Product 83303,94.0,2011-03-17 09:57:00,48.18,15737.0,Australia,4528.92
536453,71341.0,Product 71341,46.0,2010-12-14 10:20:00,29.54,15360.0,Germany,1358.84
536459,83354.0,Product 83354,73.0,2011-07-17 12:20:00,39.4,17736.0,France,2876.2
536448,72822.0,Product 72822,76.0,2011-08-01 02:19:00,22.89,16590.0,Norway,1739.64
536444,79121.0,Product 79121,78.0,2011-09-06 23:11:00,8.46,15549.0,France,659.8800000000001
536461,73196.0,Product 73196,15.0,2011-03-04 11:12:00,25.64,13303.0,Australia,384.6
536397,82343.0,Product 82343,19.0,2011-11-02 01:49:00,-30.78,17412.0,Germany,-584.82
536452,71250.0,Product 71250,41.0,2011-10-06 18:32:00,46.23,16068.0,Norway,1895.43
536411,80340.0,Product 80340,33.0,2011-11-19 14:13:00,20.64,16147.0,Norway,681.12
536401,72844.0,Product 72844,32.0,2011-10-18 16:12:00,43.75,13560.0,Australia,1400.0
536438,72236.0,Product 72236,26.0,2011-10-17 14:24:00,12.48,17494.0,Norway,324.48
536427,71844.0,Product 71844,60.0,2011-04-06 03:00:00,1.04,16543.0,United Kingdom,62.400000000000006
536392,84013.0,Product 84013,34.0,2011-11-10 20:50:00,31.69,16008.0,Norway,1077.46
C536429,84872.0,Product 84872,11.0,2011-11-19 11:31:00,40.89,15794.0,United Kingdom,449.79
536368,81356.0,Product 81356,87.0,2011-08-02 12:13:00,30.56,16515.0,France,2658.72
536462,72343.0,Product 72343,37.0,2011-08-01 19:46:00,40.51,14157.0,United Kingdom,1498.87
536370,76292.0,Product 76292,40.0,2011-06-06 05:35:00,21.1,14388.0,Australia,844.0
536416,79573.0,Product 79573,19.0,,4.67,14754.0,Norway,88.73
536436,74522.0,Product 74522,67.0,2011-07-28 20:44:00,39.54,13479.0,Australia,2649.18
536456,71780.0,Product 71780,41.0,2011-10-25 17:11:00,23.46,14087.0,United Kingdom,961.86
536427,82463.0,Product 82463,20.0,2011-06-24 05:17:00,24.0,14148.0,France,480.0
536374,76061.0,Product 76061,19.0,2011-05-02 13:58:00,48.17,16611.0,France,915.23
536382,72838.0,Product 72838,11.0,2011-10-04 13:57:00,36.52,13945.0,Norway,401.72
536448,72113.0,Product 72113,34.0,2011-03-07 23:37:00,18.51,15886.0,United Kingdom,629.34
536369,73138.0,Product 73138,32.0,2011-03-04 22:42:00,36.85,17470.0,United Kingdom,1179.2
536390,81394.0,Product 81394,45.0,2011-03-04 10:15:00,29.35,17312.0,Germany,1320.75
536425,73668.0,Product 73668,78.0,2011-02-04 09:57:00,47.1,14674.0,United Kingdom,3673.8
536415,76603.0,Product 76603,18.0,2011-01-13 09:17:00,40.4,16245.0,Norway,727.1999999999999
536411,74549.0,Product 74549,45.0,2011-11-26 04:37:00,36.62,17514.0,Germany,1647.9
536403,71758.0,Product 71758,98.0,2011-03-05 01:44:00,28.16,16256.0,United Kingdom,2759.68
536381,77240.0,Product 77240,69.0,2011-08-01 03:08:00,26.57,15571.0,Germany,1833.33
536432,78330.0,Product 78330,43.0,2011-04-14 16:27:00,22.8,16170.0,France,980.4
